id path model viewthresh viewmode iter Egr Mgr Rep Swi Adh Act Inh Sec Da Di Ds Int Set Boy Dff Bgr Abi Pbi Lbi Bbi Rad Deg Dgr Ntr Bwi Ina uMgr faulty
160 exports_example/example_scan_2/screenshots/ToothMaker_00103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
161 exports_example/example_scan_2/screenshots/ToothMaker_2993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
162 exports_example/example_scan_2/screenshots/ToothMaker_82103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
163 exports_example/example_scan_2/screenshots/ToothMaker_410103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
164 exports_example/example_scan_2/screenshots/ToothMaker_52103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
165 exports_example/example_scan_2/screenshots/ToothMaker_34103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
166 exports_example/example_scan_2/screenshots/ToothMaker_63103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
167 exports_example/example_scan_2/screenshots/ToothMaker_31093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
168 exports_example/example_scan_2/screenshots/ToothMaker_108103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
169 exports_example/example_scan_2/screenshots/ToothMaker_710103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
170 exports_example/example_scan_2/screenshots/ToothMaker_05103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
171 exports_example/example_scan_2/screenshots/ToothMaker_19103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
172 exports_example/example_scan_2/screenshots/ToothMaker_57103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
173 exports_example/example_scan_2/screenshots/ToothMaker_7993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
174 exports_example/example_scan_2/screenshots/ToothMaker_87103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
175 exports_example/example_scan_2/screenshots/ToothMaker_610103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
176 exports_example/example_scan_2/screenshots/ToothMaker_31103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
177 exports_example/example_scan_2/screenshots/ToothMaker_67103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
178 exports_example/example_scan_2/screenshots/ToothMaker_29103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
179 exports_example/example_scan_2/screenshots/ToothMaker_010103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
180 exports_example/example_scan_2/screenshots/ToothMaker_01103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
181 exports_example/example_scan_2/screenshots/ToothMaker_3993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
182 exports_example/example_scan_2/screenshots/ToothMaker_83103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
183 exports_example/example_scan_2/screenshots/ToothMaker_01093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
184 exports_example/example_scan_2/screenshots/ToothMaker_53103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
185 exports_example/example_scan_2/screenshots/ToothMaker_35103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
186 exports_example/example_scan_2/screenshots/ToothMaker_110103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
187 exports_example/example_scan_2/screenshots/ToothMaker_62103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
188 exports_example/example_scan_2/screenshots/ToothMaker_210103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
189 exports_example/example_scan_2/screenshots/ToothMaker_109103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
190 exports_example/example_scan_2/screenshots/ToothMaker_04103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
191 exports_example/example_scan_2/screenshots/ToothMaker_56103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
192 exports_example/example_scan_2/screenshots/ToothMaker_18103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
193 exports_example/example_scan_2/screenshots/ToothMaker_310103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
194 exports_example/example_scan_2/screenshots/ToothMaker_6993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
195 exports_example/example_scan_2/screenshots/ToothMaker_86103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
196 exports_example/example_scan_2/screenshots/ToothMaker_30103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
197 exports_example/example_scan_2/screenshots/ToothMaker_93103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
198 exports_example/example_scan_2/screenshots/ToothMaker_11093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
199 exports_example/example_scan_2/screenshots/ToothMaker_43103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
200 exports_example/example_scan_2/screenshots/ToothMaker_25103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
201 exports_example/example_scan_2/screenshots/ToothMaker_100103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
202 exports_example/example_scan_2/screenshots/ToothMaker_39103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
203 exports_example/example_scan_2/screenshots/ToothMaker_77103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
204 exports_example/example_scan_2/screenshots/ToothMaker_11103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
205 exports_example/example_scan_2/screenshots/ToothMaker_08103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
206 exports_example/example_scan_2/screenshots/ToothMaker_46103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
207 exports_example/example_scan_2/screenshots/ToothMaker_96103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
208 exports_example/example_scan_2/screenshots/ToothMaker_105103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
209 exports_example/example_scan_2/screenshots/ToothMaker_20103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
210 exports_example/example_scan_2/screenshots/ToothMaker_72103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
211 exports_example/example_scan_2/screenshots/ToothMaker_14103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
212 exports_example/example_scan_2/screenshots/ToothMaker_92103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
213 exports_example/example_scan_2/screenshots/ToothMaker_42103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
214 exports_example/example_scan_2/screenshots/ToothMaker_24103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
215 exports_example/example_scan_2/screenshots/ToothMaker_101103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
216 exports_example/example_scan_2/screenshots/ToothMaker_101093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
217 exports_example/example_scan_2/screenshots/ToothMaker_76103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
218 exports_example/example_scan_2/screenshots/ToothMaker_38103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
219 exports_example/example_scan_2/screenshots/ToothMaker_10103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
220 exports_example/example_scan_2/screenshots/ToothMaker_47103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
221 exports_example/example_scan_2/screenshots/ToothMaker_09103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
222 exports_example/example_scan_2/screenshots/ToothMaker_97103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
223 exports_example/example_scan_2/screenshots/ToothMaker_104103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
224 exports_example/example_scan_2/screenshots/ToothMaker_21103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
225 exports_example/example_scan_2/screenshots/ToothMaker_73103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
226 exports_example/example_scan_2/screenshots/ToothMaker_21093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
227 exports_example/example_scan_2/screenshots/ToothMaker_15103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
228 exports_example/example_scan_2/screenshots/ToothMaker_91103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
229 exports_example/example_scan_2/screenshots/ToothMaker_41103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
230 exports_example/example_scan_2/screenshots/ToothMaker_69103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
231 exports_example/example_scan_2/screenshots/ToothMaker_27103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
232 exports_example/example_scan_2/screenshots/ToothMaker_102103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
233 exports_example/example_scan_2/screenshots/ToothMaker_75103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
234 exports_example/example_scan_2/screenshots/ToothMaker_13103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
235 exports_example/example_scan_2/screenshots/ToothMaker_41093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
236 exports_example/example_scan_2/screenshots/ToothMaker_91093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
237 exports_example/example_scan_2/screenshots/ToothMaker_44103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
238 exports_example/example_scan_2/screenshots/ToothMaker_94103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
239 exports_example/example_scan_2/screenshots/ToothMaker_107103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
240 exports_example/example_scan_2/screenshots/ToothMaker_22103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
